"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
38,680730,"Parker, Mitchell",161,23.6,0.5,0,0.5,0.5,0.572,,,1,2,90.6,19.5,2241,78.6,78.93,3,11,27,0.30000000000001137,6.6,107,150,122,148,297,325,294,"-0.69","0.69",,,,4,2,1,0,0,0,0,0,2,50,4.34605,-0.64237,-0.29158,0.26158,"88.9",142,0,0,0,6.23,1.53,0.22,2.51,0.75,0,"1.815789474",,,"-1.815789474",,,,,27.3,,,,,,,
37,680694,"Bradish, Kyle",222,16.7,0,0,0,0,0,,,0,5,93.8,3.5,2626,83,82.6,8,14,23,-0.4000000000000057,6.29,114,148,124,148,287,308,292,"1.172","-1.172",,,,5,2,0,0,0,0,3,60,0,0,4.47649,-1.13189,-0.52676,0.2727,"91.7",163,50,0,0,6.49,-1.15,0.16,1.23,0,0,"-3.167567568",,,"3.167567568",,,,,57.1,,,,,,,
37,622250,"Sborz, Josh",134,27.6,0.111,0,0.167,0.111,0.159,,,1,9,95.1,-0.2,2202,81.7,80.61,4,13,24,-1.1000000000000085,5.68,113,145,118,150,300,321,305,"0.33","-0.33",,,,10,6,1,0,0,0,3,30,1,10,4.29757,-0.86297,-0.87027,0.39838,"95.4",80,66.66666666666666,0,0,6.23,-0.91,0.25,1.71,0.2,0,"-0.891891892",,,"0.891891892",,,,,30.8,,,,,,,
37,605135,"Bassitt, Chris",285,13,0,0,0,0,0.058,,,0,11,82.8,38.3,2252,70,69.58,6,17,20,-0.4000000000000057,6.23,117,148,121,149,280,310,285,"1.769","-1.769",,,,12,7,0,0,0,0,4,33.3,1,8.3,5.66973,-0.97243,-1.27216,0.45432,"89.1",204,16.666666666666664,0,0,5.77,-1.54,-0.14,2.07,0.083,0,"-4.781081081",,,"4.781081081",,,,,35.3,,,,,,,
36,801403,"Dollander, Chase",292,12.3,0.667,0.667,0.667,1.333,0.813,,,2,3,93.4,11.3,2788,80.5,80.4,2,12,24,-0.09999999999999432,6.33,113,147,111,150,289,315,297,"-1.779","1.779",,,,4,3,0,2,0,0,0,0,0,0,4.06611,-0.53444,-1.04722,0.59611,"93.5",118,66.66666666666666,0,0,5.22,-1.85,0.21,2.1,0.75,0,"4.941666667",,,"-4.941666667",,,,,16.7,,,,,,,
36,678576,"Ramos, Wilkin",120,30,0.333,0,0.333,0.333,0.398,,,2,6,81.8,15.2,1839,78.1,79.94,3,12,24,1.8000000000000114,7.62,109,147,117,149,309,336,298,"-1.009","1.009",,,,8,6,2,0,0,0,0,0,2,25,4.36972,-0.62194,-0.66222,0.13667,"88.2",120,0,0,0,5.19,-2.61,-0.54,2.19,0.5,0,"2.802777778",,,"-2.802777778",,,,,25,,,,,,,
35,669310,"Van Eyk, CJ",159,22,0,0,0,0,0.233,,,0,5,94,-9.2,2163,81.5,81.39,2,11,24,-0.09999999999999432,6.25,107,143,116,143,289,327,290,"-0.17","0.17",,,,9,6,0,0,0,0,0,0,3,33.3,4.33943,-0.89886,-0.65486,0.29143,"92.8",103,50,0,0,5.48,-1.74,-0.14,2.11,0.333,0,"0.485714286",,,"-0.485714286",,,,,18.2,,,,,,,
35,601713,"Pivetta, Nick",208,16.8,0.8,0.7,0.778,1.5,0.947,,,8,10,92.8,17.8,2818,80.2,80.63,0,16,19,0.3999999999999915,6.71,116,145,123,149,296,327,301,"-5.542","5.542",,,,11,10,4,2,1,1,0,0,1,9.1,4.66743,-1.10514,-0.74514,0.38914,"93.2",188,50,30,27.27272727272727,6.77,-0.83,0.11,2.42,0.818,3,"15.834285714",,,"-15.834285714",,,,,0,,,,,,,
35,668834,"McGee, Easton",152,23,0,0,0,0,0.081,,,0,8,84.4,20.4,2374,80,80.33,2,13,22,0.29999999999999716,6.66,115,149,120,151,298,321,298,"1.559","-1.559",,,,9,7,0,0,0,0,1,11.1,0,0,4.39686,-0.81657,-0.944,0.19314,"89.8",84,28.57142857142857,0,0,5.7,-1.23,-0.15,2.03,0.111,0,"-4.454285714",,,"4.454285714",,,,,15.4,,,,,,,
35,681517,"Leahy, Kyle",280,12.5,0.375,0,0.429,0.375,0.334,,,3,8,93.1,-8.3,2274,81.9,83.17,2,15,20,1.2999999999999972,7.01,116,144,115,148,288,319,285,"-0.904","0.904",,,,8,7,3,0,0,0,1,12.5,0,0,4.26743,-0.882,-0.67657,0.33714,"92.9",121,28.57142857142857,0,0,5.78,-1.75,0.28,2.09,0.375,0,"2.582857143",,,"-2.582857143",,,,,13.3,,,,,,,
35,664353,"Urquidy, José",154,22.7,0.2,0,0.25,0.2,0.178,,,2,10,88.4,24.5,2676,78.5,77.24,2,12,23,-1.2999999999999972,5.57,116,143,113,148,293,322,300,"0.937","-0.937",,,,10,8,2,0,0,0,2,20,0,0,4.64057,-0.91029,-0.79286,0.63629,"91.4",203,25,0,0,6.1,-1.61,0.24,2.39,0.2,0,"-2.677142857",,,"2.677142857",,,,,16.7,,,,,,,
35,800048,"Messick, Parker",314,11.1,0.5,0.667,0.4,1.167,0.699,,,3,6,96.4,11.2,2296,77.2,77.11,1,9,26,-0.10000000000000853,6.34,109,149,122,146,296,324,300,"-1.554","1.554",,,,6,6,1,1,0,1,0,0,0,0,4.47486,-0.63171,-1.05229,0.95286,"98.7",204,66.66666666666666,16.666666666666664,16.666666666666664,5.6,1.17,0.04,2.06,0.5,1,"4.44",,,"-4.44",,,,,11.1,,,,,,,
35,681347,"Burrows, Mike",280,12.5,0.286,0,0.667,0.286,0.31,,,2,7,85.3,34.7,2810,78.7,78.04,2,9,26,-0.7000000000000028,6.14,114,149,126,151,297,319,303,"-0.359","0.359",,,,8,3,2,0,0,0,4,50,1,12.5,4.69886,-0.97143,-0.73543,0.14686,"89.6",181,0,0,0,6,-2.54,0.3,1.83,0.375,0,"1.025714286",,,"-1.025714286",,,,,22.2,,,,,,,
35,676879,"Ashby, Aaron",148,23.6,0.2,0,0.5,0.2,0.178,,,1,5,90.4,6,2635,81.4,79.99,2,7,28,-1.4000000000000057,5.4,105,149,120,148,300,318,292,"-0.005","0.005",,,,5,2,1,0,0,0,3,60,0,0,4.81686,-1.36229,-0.64829,0.35914,"92.5",103,50,0,0,6.51,0.56,0.36,2.75,0.2,0,"0.014285714",,,"-0.014285714",,,,,28.6,,,,,,,
34,657022,"Supak, Trey",157,21.7,0,0,0,0,0,,,0,11,79.1,1.7,2251,75.9,76.05,3,17,17,0.09999999999999432,6.47,109,149,125,150,309,323,309,"1.751","-1.751",,,,11,9,0,0,0,0,2,18.2,0,0,4.90882,-0.93853,-0.83176,0.22059,"89.4",88,11.11111111111111,0,0,6.1,-0.93,-0.01,2.16,0,0,"-5.15",,,"5.15",,,,,17.6,,,,,,,
34,669194,"Nelson, Ryne",260,13.1,0,0,0,0,0,,,0,4,86.9,-7,2750,79.5,79.7,3,17,17,0.20000000000000284,6.44,116,147,122,151,300,330,307,"0.783","-0.783",,,,4,4,0,0,0,0,0,0,0,0,4.41,-0.80029,-0.68618,0.39206,"92.6",112,50,0,0,6.4,-1.1,0.2,1.55,0,0,"-2.302941176",,,"2.302941176",,,,,17.6,,,,,,,
34,677944,"Cecconi, Slade",259,13.1,0.1,0,0.143,0.1,0.089,,,1,10,87.1,31.4,2385,75.9,75.76,5,14,20,-0.10000000000000853,6.44,113,146,129,150,296,322,296,"1.093","-1.093",,,,10,7,1,0,0,0,3,30,0,0,5.19559,-1.19324,-0.71559,0.39441,"91.9",175,28.57142857142857,0,0,6.09,-1.83,0.13,1.96,0.1,0,"-3.214705882",,,"3.214705882",,,,,35.7,,,,,,,
34,642528,"Loáisiga, Jonathan",136,25,0.375,0.25,0.5,0.625,0.426,,,3,8,89.5,12.5,2687,88.6,89.04,8,21,13,0.4000000000000057,6.45,115,149,119,149,300,320,299,"-0.819","0.819",,,,8,6,1,2,0,0,2,25,0,0,2.75971,0.14094,-0.41353,-0.07529,"92.6",126,16.666666666666664,0,0,5.52,-2.4,0.63,1.95,0.375,0,"2.408823529",,,"-2.408823529",,,,,38.1,,,,,,,
34,663969,"Phillips, Tyler",140,24.3,0.125,0.25,0.333,0.375,0.199,,,1,8,89.6,-21,2653,83.6,83.76,8,16,18,0.20000000000000284,6.48,111,144,115,151,280,314,296,"-0.634","0.634",,,,8,3,0,0,1,0,5,62.5,0,0,4.34265,-1.07059,-0.45118,0.45118,"90.0",119,33.33333333333333,0,0,6.33,-0.83,0.07,1.42,0.125,0,"1.864705882",,,"-1.864705882",,,,,50,,,,,,,
33,607067,"Rea, Colin",339,9.7,0.25,0.5,0.5,0.75,0.398,,,1,4,91.9,21,2135,80.3,80.62,3,7,26,0.29999999999999716,6.48,117,148,114,153,295,333,305,"-0.723","0.723",,,,4,2,0,0,1,0,2,50,0,0,4.02788,-0.49273,-0.81394,0.64606,"89.6",190,0,0,0,5.69,-1.56,-0.32,2.14,0.25,0,"2.190909091",,,"-2.190909091",,,,,42.9,,,,,,,
33,663623,"Irvin, Jake",204,16.2,0.125,0.125,0.2,0.25,0.158,,,1,8,87.3,19.8,2474,76.4,77.14,7,14,19,0.6999999999999886,7.02,118,149,120,150,293,323,302,"0.577","-0.577",,,,8,5,0,1,0,0,3,37.5,0,0,4.37394,-0.43424,-1.47,0.41485,"90.1",171,20,0,0,5.44,-2.07,0.26,1.36,0.125,0,"-1.748484848",,,"1.748484848",,,,,50,,,,,,,
33,672282,"Detmers, Reid",228,14.5,0.125,0,0.2,0.125,0.111,,,1,8,80.9,43.8,2533,73.3,72.84,4,12,21,-0.5,6.11,103,149,118,147,301,321,295,"1.374","-1.374",,,,8,5,1,0,0,0,3,37.5,0,0,5.42818,-1.15667,-0.85212,0.5503,"91.0",230,20,0,0,6.4,1.52,0.14,2.35,0.125,0,"-4.163636364",,,"4.163636364",,,,,33.3,,,,,,,
33,687075,"Sproat, Brandon",209,15.8,0.333,0.444,0.4,0.778,0.466,,,3,9,93.5,2.7,2531,82.7,82.51,5,15,18,-0.20000000000000284,6.23,111,149,119,149,298,319,297,"-0.738","0.738",,,,9,6,1,1,0,1,3,33.3,0,0,4.25909,-0.91242,-0.88212,0.01364,"93.1",122,50,33.33333333333333,22.22222222222222,5.73,-2.2,0.2,1.78,0.333,2,"2.236363636",,,"-2.236363636",,,,,33.3,,,,,,,
32,664208,"Maton, Phil",113,28.3,0.167,0.167,0.333,0.333,0.373,,,1,6,102.7,17.3,3111,75.2,75.55,6,15,17,0.3999999999999915,6.91,114,150,117,150,295,329,301,"-0.297","0.297",,,,9,3,0,1,0,0,3,33.3,3,33.3,4.70875,-0.61937,-1.46188,-0.24437,"96.5",169,100,33.33333333333333,11.11111111111111,5.07,-1.49,-0.13,1.9,0.444,1,"0.928125",,,"-0.928125",,,,,40,,,,,,,
32,669302,"Gilbert, Logan",196,16.3,0.273,0.091,0.333,0.364,0.277,,,3,11,86.8,11,2259,81.5,83.01,5,17,15,1.5,7.41,108,144,118,143,296,326,295,"0.087","-0.087",,,,11,9,2,1,0,0,2,18.2,0,0,4.02687,-0.57875,-1.01,-0.65,"92.2",90,22.22222222222222,0,0,6.23,-0.9,0.27,1.81,0.273,0,"-0.271875",,,"0.271875",,,,,29.4,,,,,,,
32,674841,"Alvarez, Andrew",127,25.2,0,0,0,0,0,,,0,15,82.9,-14.1,2667,82.7,82.3,3,12,20,-0.4000000000000057,6.17,113,149,121,146,293,323,292,"2.305","-2.305",,,,15,7,0,0,0,0,8,53.3,0,0,4.20844,-0.85781,-1.15906,0.64219,"91.3",45,28.57142857142857,0,0,6.31,1.6,-0.16,2.05,0,0,"-7.203125",,,"7.203125",,,,,25,,,,,,,
31,656786,"Mushinski, Parker",165,18.8,0.571,0.143,0.8,0.714,0.579,,,4,7,98.5,15.8,2690,82.7,83.05,2,12,19,0.3999999999999915,6.36,107,151,119,145,303,316,292,"-1.839","1.839",,,,8,5,3,1,0,0,2,25,1,12.5,4.12323,-0.80968,-0.65161,0.65161,"95.5",191,80,20,12.5,5.55,1.78,0.3,1.76,0.625,1,"5.932258065",,,"-5.932258065",,,,,16.7,,,,,,,
31,691587,"Pérez, Eury",251,12.4,0,0,0,0,0.14,,,0,4,97.3,24,2677,81.7,82.31,7,9,22,0.5999999999999943,6.68,111,146,123,149,286,318,291,"0.536","-0.536",,,,5,1,0,0,0,0,3,60,1,20,4.00323,-0.5871,-0.5029,0.22742,"97.3",317,100,0,0,6.32,-1.71,0.29,1.43,0.2,0,"-1.729032258",,,"1.729032258",,,,,77.8,,,,,,,
31,623433,"Anderson, Nick",178,17.4,0.4,0.6,0.5,1,0.571,,,2,5,99.8,19,1880,83,82.61,2,11,20,-0.4000000000000057,6.16,109,151,120,149,303,326,293,"-1.055","1.055",,,,5,4,0,1,1,0,1,20,0,0,3.22032,0.11,-0.21355,-0.09032,"96.1",207,100,0,0,6.44,-0.67,0.07,2.15,0.4,0,"3.403225806",,,"-3.403225806",,,,,18.2,,,,,,,
31,663465,"Allard, Kolby",201,15.4,0.333,0.5,0.333,0.833,0.489,,,2,6,84.8,4,1855,72.3,71.53,4,11,20,-0.7999999999999972,5.83,113,153,121,146,301,326,293,"-0.891","0.891",,,,6,4,1,0,0,1,2,33.3,0,0,5.53806,-1.14968,-0.46387,0.37742,"91.6",106,50,25,16.666666666666664,5.68,2.03,0.05,1.35,0.333,1,"2.874193548",,,"-2.874193548",,,,,36.4,,,,,,,
31,676568,"Vanasco, Ricky",158,19.6,0,0,0,0,0,,,0,5,,,2335,84,83.99,2,8,23,0,6.38,117,150,118,150,288,320,292,"0.945","-0.945",,,,5,1,0,0,0,0,4,80,0,0,4.38129,-1.13645,-0.48774,0.01935,"88.0",135,,,,5.89,-1.65,0.23,2.35,0,,"-3.048387097",,,"3.048387097",,,,,25,,,,,,,
30,594835,"Gonzales, Marco",285,10.5,0.4,0.4,0.4,0.8,0.542,,,2,5,96.5,14.6,2212,80.8,80.68,1,10,20,-0.09999999999999432,6.28,112,146,118,146,311,328,298,"-0.799","0.799",,,,6,5,0,2,0,0,0,0,0,0,3.99967,-0.5,0.01241,-0.07586,"93.8",174,60,40,33.33333333333333,5.41,2.19,-0.18,2,0.5,2,"2.663333333",,,"-2.663333333",,,,,10,,,,,,,
30,676440,"Bibee, Tanner",351,8.5,0.25,0.25,0.25,0.5,0.315,,,1,4,88.4,48.5,2588,79.1,79.24,3,11,19,0.10000000000000853,6.57,120,150,123,150,299,326,291,"0.121","-0.121",,,,4,4,0,1,0,0,0,0,0,0,4.28933,-0.61867,-1.215,0.00367,"91.7",184,50,0,0,6.5,-2.05,0.49,2.03,0.25,0,"-0.403333333",,,"0.403333333",,,,,27.3,,,,,,,
30,700249,"Povich, Cade",153,19.6,0,0,0,0,0,,,0,5,91.8,-7.8,2575,76.3,75.85,3,9,21,-0.5,6.36,107,151,118,145,290,313,290,"1.077","-1.077",,,,5,4,0,0,0,0,1,20,0,0,5.211,-1.23633,-0.949,0.89567,"93.8",75,25,0,0,6.1,1.05,0.19,1.8,0,0,"-3.59",,,"3.59",,,,,33.3,,,,,,,
30,663474,"McKenzie, Triston",155,19.4,0.2,0,0.5,0.2,0.148,,,1,5,90.4,36.5,2404,81.4,81.42,4,8,22,0,6.29,112,144,118,146,291,324,294,"-0.141","0.141",,,,6,2,1,0,0,0,4,66.7,0,0,3.97767,-0.537,-0.53533,0.04,"90.0",156,50,0,0,6.31,-2.17,0.79,0.97,0.167,0,"0.47",,,"-0.47",,,,,50,,,,,,,
30,608331,"Fried, Max",223,13.5,0.5,0.25,0.667,0.75,0.538,,,2,4,103.1,12.7,2672,73.8,73.15,3,7,23,-0.5999999999999943,6.01,106,148,122,147,295,320,272,"-0.543","0.543",,,,4,3,1,1,0,0,1,25,0,0,5.399,-1.17867,-0.71333,0.416,"99.6",171,100,0,0,6.19,1.13,0.23,2.48,0.5,0,"1.81",,,"-1.81",,,,,42.9,,,,,,,
30,681343,"Smith, Shane",222,13.5,0.375,0.25,0.5,0.625,0.426,,,3,8,93.8,20.5,2094,81.2,81.81,2,14,16,0.5999999999999943,6.69,112,145,113,148,293,327,312,"-0.695","0.695",,,,8,6,1,2,0,0,2,25,0,0,4.28867,-0.83167,-0.07931,0.00138,"91.8",138,50,0,0,6.06,-1.8,0.24,1.85,0.375,0,"2.316666667",,,"-2.316666667",,,,,14.3,,,,,,,
29,813349,"Early, Connelly",254,11.4,0.333,0,0.667,0.333,0.354,,,2,6,101.6,28,2418,81.2,81.51,6,11,18,0.29999999999999716,6.62,111,151,127,147,300,309,284,"-0.534","0.534",,,,7,3,2,0,0,0,3,42.9,1,14.3,4.24897,-0.77276,-0.78552,0.58621,"95.2",180,100,0,0,5.63,2.65,-0.1,1.64,0.429,0,"1.84137931",,,"-1.84137931",,,,,54.5,,,,,,,
29,434378,"Verlander, Justin",257,11.3,0.25,0.25,0.333,0.5,0.315,,,1,4,91.5,13.3,2636,77.5,77,3,9,20,-0.5,5.9,119,150,119,149,290,325,293,"0.054","-0.054",,,,4,3,0,1,0,0,1,25,0,0,4.84414,-1.05103,-0.56379,0.05897,"93.2",193,33.33333333333333,0,0,7.07,-1.92,-0.09,2.09,0.25,0,"-0.186206897",,,"0.186206897",,,,,33.3,,,,,,,
29,656605,"Keller, Mitch",285,10.2,0.333,0,1,0.333,0.458,,,1,3,86.6,31,2549,77.7,77.46,4,7,22,-0.20000000000000284,6.49,121,147,117,151,287,315,285,"-0.66","0.66",,,,5,1,1,0,0,0,2,40,2,40,4.93483,-1.10276,-1.12207,1.01793,"88.0",86,0,0,0,5.93,-1.95,-0.24,2,0.6,0,"2.275862069",,,"-2.275862069",,,,,57.1,,,,,,,
29,672335,"Pérez, Cionel",80,36.3,0.167,0,0.333,0.167,0.227,,,1,6,78.1,-29.3,2687,85,84.2,6,12,17,-0.7999999999999972,5.79,109,153,124,148,299,322,289,"0.299","-0.299",,,,7,3,1,0,0,0,3,42.9,1,14.3,4.09828,-0.9369,-0.44929,0.44929,"92.3",9,33.33333333333333,0,0,5.6,1.39,-0.01,1.82,0.286,0,"-1.031034483",,,"1.031034483",,,,,50,,,,,,,
29,641585,"France, J.P.",189,15.3,0.2,0,0.5,0.2,0.178,,,1,5,74.6,43.5,2610,75.7,75.28,4,11,18,-0.4000000000000057,6.37,117,150,126,151,296,315,289,"0.127","-0.127",,,,5,2,1,0,0,0,3,60,0,0,5.37276,-1.33345,-0.81483,0.06034,"90.5",121,0,0,0,5.38,-1.51,0.33,1.83,0.2,0,"-0.437931034",,,"0.437931034",,,,,36.4,,,,,,,
28,663562,"Davis, Noah",213,13.1,0,0,0,0,0.209,,,0,5,66.8,-23,2642,76.8,75.33,4,9,19,-1.5,5.5,118,148,123,150,289,310,288,"0.035","-0.035",,,,7,2,0,0,0,0,3,42.9,0,0,4.84536,-0.93464,-1.09821,0.83464,"89.8",132,0,0,0,5.88,-1.91,0.77,1.77,0.286,0,"-0.125",,,"0.125",,,,,44.4,,,,,,,
28,669084,"Hall, DL",158,17.7,0,0,0,0,0.175,,,0,3,92.1,-1,2587,79.7,80.19,3,7,21,0.5,6.71,107,149,120,147,299,321,293,"0.131","-0.131",,,,4,1,0,0,0,0,2,50,1,25,4.55286,-0.95071,-0.76107,0.46607,"89.4",80,0,0,0,5.74,2.59,-0.15,2.09,0.25,0,"-0.467857143",,,"0.467857143",,,,,42.9,,,,,,,
28,684442,"Drake, Kohl",119,23.5,0.25,0.333,0.286,0.583,0.377,,,3,12,86.7,9.8,2535,79.3,79.59,4,15,13,0.29999999999999716,6.35,109,147,119,147,302,324,302,"-0.914","0.914",,,,13,8,1,1,0,1,4,30.8,1,7.7,4.405,-0.79929,-0.49393,0.2425,"93.3",152,50,25,15.384615384615385,5.89,1.3,-0.08,1.68,0.308,2,"3.264285714",,,"-3.264285714",,,,,26.7,,,,,,,
28,592791,"Taillon, Jameson",267,10.5,0,0,0,0,0.28,,,0,3,83.9,38,2589,79,79.46,4,8,20,0.5,6.75,112,149,111,153,320,331,305,"-0.023","0.023",,,,5,1,0,0,0,0,2,40,2,40,4.42571,-0.7525,-0.79214,0.40286,"88.1",142,0,0,0,6.13,-1.23,0.01,2.19,0.4,0,"0.082142857",,,"-0.082142857",,,,,50,,,,,,,
27,676510,"Hoffman, Nolan",111,24.3,0.25,0.75,,1,0.511,,,1,4,105.7,29,2564,78,77.57,3,7,20,-0.4000000000000057,6.22,108,151,119,147,283,313,281,"-2.067","2.067",,,,4,1,0,0,0,1,3,75,0,0,4.24815,-0.47,-1.45074,-0.47889,"92.9",171,100,100,25,4.29,-2.36,0.59,1.82,0.25,1,"7.655555556",,,"-7.655555556",,,,,42.9,,,,,,,
27,681895,"Sisk, Evan",116,23.3,0.2,0,0.25,0.2,0.265,,,1,5,83.4,16.8,2182,77.2,77.33,1,6,21,0.09999999999999432,6.74,107,149,114,149,282,313,272,"-0.159","0.159",,,,6,4,1,0,0,0,1,16.7,1,16.7,4.3637,-0.48778,-1.04074,0.53704,"90.0",160,25,0,0,5.19,3.74,-0.04,1.68,0.333,0,"0.588888889",,,"-0.588888889",,,,,16.7,,,,,,,
27,664074,"Ponce, Cody",215,12.6,0.4,0,0.4,0.4,0.413,,,2,5,95.3,-4.8,2347,83.4,83.72,1,11,16,0.29999999999999716,6.47,115,149,120,148,295,325,292,"-0.527","0.527",,,,6,5,2,0,0,0,0,0,1,16.7,4.18,-0.90407,-0.31778,0.00296,"94.9",86,60,0,0,6.63,-2.62,0.09,1.95,0.5,0,"1.951851852",,,"-1.951851852",,,,,9.1,,,,,,,
27,805990,"Kipp, Grant",99,27.3,0.222,0.333,0.167,0.556,0.326,,,2,9,98.4,26.3,2754,81.3,81.77,1,11,16,0.5,6.82,109,148,114,151,298,325,300,"-0.685","0.685",,,,9,7,1,0,0,1,2,22.2,0,0,4.07259,-0.60148,-1.23556,-0.04444,"97.0",196,71.42857142857143,28.57142857142857,22.22222222222222,5.77,-2.1,0.64,1.63,0.222,2,"2.537037037",,,"-2.537037037",,,,,9.1,,,,,,,
27,702303,"Martin, Riley",96,28.1,0.25,0.125,0.286,0.375,0.269,,,2,8,96.5,-3.1,2576,84,82.68,3,16,11,-1.2999999999999972,5.41,105,148,113,146,306,328,305,"0.122","-0.122",,,,8,7,1,1,0,0,1,12.5,0,0,4.31074,-1.07815,-0.41074,0.18037,"94.8",109,71.42857142857143,0,0,6.23,2.26,-0.15,2.02,0.25,0,"-0.451851852",,,"0.451851852",,,,,18.8,,,,,,,
27,691799,"Taylor, Grant",159,17,0.286,0,0.5,0.286,0.254,,,2,7,86,-6,2483,84.5,85.71,5,9,18,1.2000000000000028,7.05,118,144,114,146,294,323,298,"0.169","-0.169",,,,7,4,2,0,0,0,3,42.9,0,0,4.32111,-1.12963,-0.17462,0.11846,"88.7",195,0,0,0,5.89,-0.52,-0.16,2.06,0.286,0,"-0.625925926",,,"0.625925926",,,,,55.6,,,,,,,
26,681293,"Arrighetti, Spencer",150,17.3,0.2,0.6,0,0.8,0.496,,,1,5,87.3,12.7,2832,76.8,77.7,4,10,16,0.9000000000000057,7.1,112,147,124,150,295,325,299,"-1.704","1.704",,,,7,3,0,0,0,1,2,28.6,1,14.3,4.40577,-0.51462,-1.29192,0.515,"94.1",230,33.33333333333333,33.33333333333333,14.285714285714285,4.96,-1.76,0.37,1.98,0.429,1,"6.553846154",,,"-6.553846154",,,,,40,,,,,,,
26,682227,"Williamson, Brandon",247,10.5,0,0,0,0,0,,,0,4,80,35,2668,76.7,75.85,1,5,21,-0.9000000000000057,5.7,110,151,117,149,294,320,295,"0.295","-0.295",,,,4,2,0,0,0,0,2,50,0,0,4.745,-0.85731,-0.93154,0.49615,"88.0",166,0,0,0,6.73,0.81,-0.07,2.21,0,0,"-1.134615385",,,"1.134615385",,,,,20,,,,,,,
26,682254,"Montgomery, Mason",140,18.6,0,0,0,0,0.233,,,0,2,92,24,2591,86.5,87.55,3,8,18,1.0999999999999943,6.87,108,152,124,149,284,305,278,"-0.519","0.519",,,,3,2,0,0,0,0,0,0,1,33.3,3.56269,-0.52385,0.0236,-0.0396,"89.6",232,0,0,0,5.81,1.1,-0.42,0.8,0.333,0,"1.996153846",,,"-1.996153846",,,,,37.5,,,,,,,
26,680573,"Woods Richardson, Simeon",326,8,0.667,0.333,0.667,1,0.717,,,2,3,98.6,23.7,2468,76.7,76.8,1,6,20,0.09999999999999432,6.37,121,146,118,151,290,319,279,"-0.729","0.729",,,,3,3,1,1,0,0,0,0,0,0,4.745,-0.86615,-0.47808,0.20885,"96.0",231,66.66666666666666,0,0,6.62,-0.98,-0.31,2.18,0.667,0,"2.803846154",,,"-2.803846154",,,,,16.7,,,,,,,
26,693686,"Miles, Spencer",186,14,0.2,0.1,0.4,0.3,0.215,,,2,10,85.5,15.4,2812,80.3,80.49,6,13,13,0.20000000000000284,6.65,116,147,123,149,287,321,291,"0.747","-0.747",,,,10,5,1,1,0,0,5,50,0,0,4.49923,-0.93654,-1.01538,0.47154,"93.1",214,40,20,10,5.99,-1.47,0.07,2.3,0.2,1,"-2.873076923",,,"2.873076923",,,,,46.2,,,,,,,
26,702318,"Campos, Chris",146,17.8,0,0,,0,0,,,0,3,,,2029,76.6,76.49,1,3,23,-0.09999999999999432,6.31,115,146,119,148,300,326,296,"0.623","-0.623",,,,3,0,0,0,0,0,3,100,0,0,4.78269,-0.88115,-0.056,-0.0104,"88.0",4,,,,5.82,-1.6,-0.14,2.95,0,,"-2.396153846",,,"2.396153846",,,,,33.3,,,,,,,
26,663687,"Harris, Hogan",131,19.8,0.333,0,0.667,0.333,0.297,,,2,6,71.9,-9.7,2685,74.8,74.53,4,8,18,-0.29999999999999716,6.32,109,151,121,149,302,323,292,"0.054","-0.054",,,,6,3,2,0,0,0,3,50,0,0,5.43269,-1.32077,-0.58,0.08846,"90.3",88,33.33333333333333,0,0,6.14,1.96,0.14,2.26,0.333,0,"-0.207692308",,,"0.207692308",,,,,50,,,,,,,
26,676596,"Fleming, Josh",121,21.5,1,0,1,1,0.891,,,2,2,75.2,22.5,2188,76.5,76.2,6,10,16,-0.29999999999999716,6.39,114,149,119,146,291,325,293,"-1.054","1.054",,,,2,2,2,0,0,0,0,0,0,0,3.78577,0.15538,-0.72846,-0.08923,"93.4",119,0,0,0,5.6,3.25,-0.36,1.95,1,0,"4.053846154",,,"-4.053846154",,,,,60,,,,,,,
25,693313,"Seymour, Carson",198,12.6,0.75,0.25,0.6,1,0.608,,,3,4,87.2,31.6,1827,84.9,84.95,0,13,12,0,6.46,114,148,115,151,303,328,304,"-1.454","1.454",,,,5,5,2,1,0,0,0,0,0,0,3.9236,-0.7452,-0.6084,0.41,"92.5",134,60,0,0,6.08,-1.14,0.01,1.76,0.6,0,"5.816",,,"-5.816",,,,,0,,,,,,,
