"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
50,669704,"Strowd, Kade",176,28.4,0.571,0.143,0.8,0.714,0.602,,,4,7,83,3.4,2551,91.5,91.35,9,27,23,-0.09999999999999432,6.14,111,144,115,145,299,326,299,"-1.298","1.298",,,,10,5,3,1,0,0,2,20,3,30,"2.33","0.39","-0.27","0.01","90.4",148,60,0,0,5.71,-1.5,0.2,2.24,0.7,0,"2.596",,,"-2.596",,,,,33.3,,,,,,,
49,688297,"Roycroft, Chris",118,41.5,0.222,0.111,0.25,0.333,0.285,,,2,9,90.2,-1,2050,88.9,89.6,7,29,20,0.6999999999999886,6.74,103,146,115,144,288,318,292,"0.769","-0.769",,,,10,8,1,1,0,0,1,10,1,10,"2.67","0.22","-0.27","-0.04","91.1",101,50,0,0,5.34,-1.79,0.17,1.77,0.3,0,"-1.569387755",,,"1.569387755",,,,,24.1,,,,,,,
49,605135,"Bassitt, Chris",285,17.2,0,0,0,0,0.1,,,0,6,77.2,29.5,2123,88.5,88.9,6,26,23,0.4000000000000057,6.28,118,148,121,150,278,310,284,"1.013","-1.013",,,,7,4,0,0,0,0,2,28.6,1,14.3,"2.11","0.77","0.14","-0.07","88.5",190,25,0,0,5.45,-1.7,0.22,3.22,0.143,0,"-2.067346939",,,"2.067346939",,,,,23.1,,,,,,,
49,622088,"Antone, Tejay",161,30.4,0.143,0.071,0.182,0.214,0.154,,,2,14,79.3,-3.8,2663,91.7,91.66,9,23,26,0,6.14,107,146,116,148,295,323,301,"2.658","-2.658",,,,14,11,1,1,0,0,3,21.4,0,0,"1.89","0.81","0.06","-0.02","91.0",108,18.181818181818183,0,0,5.83,-1.85,0.59,2.34,0.143,0,"-5.424489796",,,"5.424489796",,,,,39.1,,,,,,,
48,664918,"Keller, Kyle",189,25.4,0.2,0,0.25,0.2,0.377,,,1,5,96.1,0,2305,91,91.13,7,27,21,0.09999999999999432,6.27,108,148,122,149,287,311,289,"0.156","-0.156",,,,8,4,1,0,0,0,1,12.5,2,25,"1.82","0.92","-0.3","0.05","90.6",114,75,0,0,6.33,-1.42,0.66,2.7,0.5,0,"-0.325",,,"0.325",,,,,25.9,,,,,,,
48,681544,"Olds, Wyatt",141,34,0.167,0.167,0.25,0.333,0.28,,,1,6,87.1,6.8,2396,89.2,89.81,9,19,29,0.5999999999999943,6.41,110,149,123,148,281,312,293,"0.328","-0.328",,,,7,4,0,1,0,0,2,28.6,1,14.3,"2.29","0.55","-0.28","-0.02","89.3",131,25,25,14.285714285714285,5.53,-2.36,0.31,2.16,0.286,1,"-0.683333333",,,"0.683333333",,,,,47.4,,,,,,,
48,664208,"Maton, Phil",113,42.5,0,0,0,0,0.107,,,0,11,92.7,29.3,2538,89.8,91.49,2,22,26,1.7000000000000028,6.99,111,150,117,151,293,329,301,"2.36","-2.36",,,,13,9,0,0,0,0,2,15.4,2,15.4,"1.88","0.91","-0.17","-0.02","91.9",202,44.44444444444444,11.11111111111111,7.6923076923076925,5.09,-1.33,0.41,2.64,0.154,1,"-4.916666667",,,"4.916666667",,,,,9.1,,,,,,,
48,678394,"Bello, Brayan",215,22.3,0.5,0.4,0.444,0.9,0.556,,,5,10,89.3,20.8,2395,87,87.29,9,26,22,0.29999999999999716,6.26,112,148,122,150,289,316,298,"-1.145","1.145",,,,12,10,3,1,0,1,1,8.3,1,8.3,"2.81","0.18","-0.01","0","94.1",204,40,20,16.666666666666664,5.81,-1.5,0.01,1.87,0.5,2,"2.385416667",,,"-2.385416667",,,,,34.6,,,,,,,
48,686580,"Slaten, Justin",113,42.5,0.222,0.222,0.25,0.444,0.353,,,2,9,97,12.8,2469,91.3,92.27,4,22,26,1,6.61,109,149,127,148,277,308,298,"0.197","-0.197",,,,11,8,1,0,1,0,1,9.1,2,18.2,"2.13","0.58","-0.36","0.05","95.1",164,75,25,18.181818181818183,6.14,-1.15,-0.21,2.24,0.364,2,"-0.410416667",,,"0.410416667",,,,,18.2,,,,,,,
47,605242,"Fulmer, Michael",180,26.1,0.2,0,0.2,0.2,0.178,,,1,5,88.8,9,2464,87,87.71,5,17,30,0.7000000000000028,6.58,111,149,118,150,298,324,306,"0.636","-0.636",,,,6,5,1,0,0,0,0,0,0,0,"2.59","0.4","-0.42","0.06","91.6",172,20,20,16.666666666666664,6.05,-2.44,0.19,2.7,0.2,1,"-1.353191489",,,"1.353191489",,,,,29.4,,,,,,,
