"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
9,664744,"Espada, Jose",30,30,0,0,0,0,0,0.02,0.022,0,4,80.5,-14,1368,89.8,89.7,6,7,2,-0.09999999999999432,6.23,117,150,121,151,303,326,300,"0.849","-0.849","74.8","8.1",4,1,0,0,0,0,3,75,0,0,2.20222,0.62444,1.06889,-0.34667,"88.0",7,0,0,0,6.3,-1.85,-0.34,1.97,0,0,"-9.433333333",0.022,0.023,"9.433333333",-0.022,-0.022,-0.023,-0.02,85.7,"46.9",20.751646687466025,-13.456427351534288,33.13158073162173,0.42857142857142855,38.33096151138656,35.65799146044431
9,657053,"Toussaint, Touki",37,24.3,0.4,0,0.667,0.4,0.409,0.297,0.237,2,5,86.4,-3,1544,87.5,88.82,2,7,2,1.2999999999999972,7.2,117,150,130,151,308,323,301,"-0.491","0.491","71.8","7.9",6,3,2,0,0,0,2,33.3,1,16.7,2.87333,0.11444,0.70778,0.00333,"90.6",55,0,0,0,5.56,-1.95,-0.39,1.6,0.5,0,"5.455555556",0.364,0.257,"-5.455555556",0.163,0.136,0.143,0.112,28.6,"31.8",17.624537728386887,-5.03688279346,41.17513422047488,0.42857142857142855,36.036499703301935,32.49589392038554
9,800311,"Fuentes, Didier",293,3.1,1,0,1,1,0.882,0.329,0.366,1,1,97.2,-1,1802,88.1,89.07,0,2,7,1,6.86,109,150,128,150,299,327,299,"-0.837","0.837","73.3","8.3",1,1,1,0,0,0,0,0,0,0,2.35111,0.58444,1.22,0.01778,"92.6",104,100,0,0,4.96,-2.41,-0.17,1.94,1,0,"9.3",0.366,0.385,"-9.3",0.634,0.634,0.615,0.553,0,"20.0",16.18700532155275,-3.600284629475266,35.57765545233331,1,45.63241358703409,31.978138780560876
9,685068,"Ragsdale, Carson",96,9.4,0.333,0.333,0.5,0.667,0.417,0.106,0.074,1,3,96.6,35,1275,88,89.21,0,4,5,1.2000000000000028,6.84,115,143,121,146,294,325,302,"-0.156","0.156","76.0","7.2",3,2,0,1,0,0,1,33.3,0,0,2.62111,0.3,0.50333,-0.21889,"92.4",156,50,0,0,6.19,-2.06,-0.1,1.95,0.333,0,"1.733333333",0.074,0.186,"-1.733333333",0.259,0.259,0.481,0.311,0,"44.5",13.05427098126077,-1.3583815140429554,28.045883832757504,0.25,39.13565388990783,32.78026861694558
8,669947,"Scholtens, Jesse",154,5.2,0,0,0,0,0,0.151,0.16,0,2,89.9,15.5,1212,84.9,85.1,1,3,5,0.19999999999998863,6.71,118,147,116,153,286,329,300,"0.366","-0.366",,,2,2,0,0,0,0,0,0,0,0,2.93,0.26875,0.31125,-0.31125,"94.8",126,50,0,0,5.76,-1.32,-0.03,2.05,0,0,"-4.575",0.16,0.173,"4.575",-0.16,-0.16,-0.173,-0.151,33.3,"37.7",,,,,,
7,552640,"Kittredge, Andrew",772,0.9,0,0,,0,0,0,,0,1,,,1392,88.5,89.26,1,2,5,0.7999999999999972,6.77,108,145,119,151,281,322,304,"0.073","-0.073","63.4","8.3",1,0,0,0,0,0,1,100,0,0,2.40429,0.50714,1.18429,-1.18429,"88.0",3,,,,5.73,-1.77,-0.86,0.72,0,,"-1.042857143",,,"1.042857143",,,,0,50,"42.3",19.438990898856186,-19.99503818915227,36.23887566817926,0.5,40.75043400476363,46.01240369289755
7,681751,"Estrada, Lazaro",119,5.9,0.333,0,0.5,0.333,0.294,0.424,0.413,1,3,102.7,15,687,84,84.57,1,3,4,0.5999999999999943,6.41,116,146,112,149,291,331,301,"-0.097","0.097","77.7","7.0",3,2,1,0,0,0,1,33.3,0,0,2.85429,0.34857,0.33571,-0.25571,"102.7",312,100,0,0,5.6,-0.87,-0.07,2.05,0.333,0,"1.385714286",0.413,0.59,"-1.385714286",-0.08,-0.07999999999999996,-0.257,-0.13,33.3,"51.5",11.24465218075806,-1.7732668800290359,32.674552839875794,0,34.78650137865129,38.26089101610501
7,669193,"Little, Jack",44,15.9,1,0,1,1,0.882,0.138,0.153,1,1,79.4,-2,1197,86.8,86.89,1,3,4,0.10000000000000853,6.31,115,143,117,144,297,316,297,"-0.439","0.439","71.3","8.4",1,1,1,0,0,0,0,0,0,0,2.91571,0.125,0.93143,-0.42,"88.0",78,0,0,0,4.73,-3.08,-0.22,1.16,1,0,"6.271428571",0.153,0.154,"-6.271428571",0.847,0.847,0.846,0.744,33.3,"17.9",14.173868336550548,-11.157886675645326,34.87676424273305,0.6666666666666666,42.54448599593297,38.62042215542079
6,601713,"Pivetta, Nick",2856,0.2,0,0,0,0,0,0.457,0.263,0,1,97.3,27,1603,86.7,87.23,1,2,4,0.5,6.78,131,149,120,153,302,325,300,"0.152","-0.152","72.5","9.1",1,1,0,0,0,0,0,0,0,0,2.03,1.02333,0.65333,-1.05333,"97.3",372,100,0,0,6.52,-1.61,-0.23,1.12,0,0,"-2.533333333",0.263,0.879,"2.533333333",-0.263,-0.263,-0.879,-0.457,50,"46.5",21.89598133944843,-37.49179662051338,25.072568139738596,0,44.988890538815134,57.247229588961446
6,669684,"Murphy, Chris",573,1,0.5,0.75,0.5,1.25,0.73,0.318,0.25,2,4,79.6,6.3,1085,81.6,81.73,1,4,2,0.10000000000000853,6.53,109,153,121,146,282,314,288,"-1.764","1.764","67.3","7.7",4,3,1,0,0,1,1,25,0,0,3.31833,0.15,0.67667,-0.67667,"91.4",184,33.33333333333333,33.33333333333333,25,5.2,2.43,-0.1,1.57,0.5,1,"29.4",0.25,0.506,"-29.4",0.25,0.25,0.744,0.412,25,"39.1",20.94586449675046,-9.428061712687771,35.39605694199692,0.5,37.89046360898688,39.54602005247449
